hallucination, cumulative_confidences, P_T_given_I_Q_Full, entropy_sum, cumulative_confidences2, P_T_given_I_Q_Full2, entropy_sum2 
False, [9.661461141402248e-08], 9.661461141402248e-08, 1.5589557209420162e-06,[2.02021793063775e-07], 2.02021793063775e-07, 3.1126022809604683e-06
False, [2.8469578516049105e-07], 2.8469578516049105e-07, 4.2893834612056765e-06,None, None, None
False, [5.849940531905106e-07], 5.849940531905106e-07, 8.39420301779461e-06,None, None, None
False, [3.259562628616347e-07], 3.259562628616347e-07, 4.867152926446688e-06,None, None, None
False, [2.6985618538926954e-07], 2.6985618538926954e-07, 4.0801639121473845e-06,None, None, None
False, [1.3718240942378325e-07], 1.3718240942378325e-07, 2.166169974678665e-06,[2.770360776255782e-07], 2.770360776255782e-07, 4.181490540863614e-06
False, [8.489188996125253e-07], 8.489188996125253e-07, 1.1865895893609033e-05,None, None, None
False, [1.885637725879655e-07], 1.885637725879655e-07, 2.9181409350895034e-06,[2.245230330461507e-07], 2.245230330461507e-07, 3.4357567430399703e-06
False, [2.278857618082635e-07], 2.278857618082635e-07, 3.483851425062955e-06,None, None, None
False, [2.088066093281466e-07], 2.088066093281466e-07, 3.210295288006119e-06,None, None, None
False, [5.593611955762547e-07], 5.593611955762547e-07, 8.051387262814466e-06,None, None, None
False, [3.938654753372044e-07], 3.938654753372044e-07, 5.806960433788264e-06,None, None, None
False, [3.090678557444133e-07], 3.090678557444133e-07, 4.631337007851771e-06,None, None, None
True, [2.1150913900921866e-08], 2.1150913900921866e-08, 3.720029663726231e-07,[1.846014185130354e-08], 1.846014185130354e-08, 3.2695101535682637e-07
False, [2.7189714834346685e-07], 2.7189714834346685e-07, 4.108986337436571e-06,None, None, None
False, [1.5668102370252905e-07], 1.5668102370252905e-07, 2.453476483585716e-06,[1.911801898930004e-07], 1.911801898930004e-07, 2.9560199867594332e-06
False, [3.447805010298701e-07], 3.447805010298701e-07, 5.128969199687599e-06,None, None, None
False, [2.5660069801486093e-07], 2.5660069801486093e-07, 3.892589099345605e-06,None, None, None
True, [1.7023724643902448e-08], 1.7023724643902448e-08, 3.027427205231981e-07,[6.5841483293775955e-09], 6.5841483293775955e-09, 1.2215228219732097e-07
False, [1.5569552934973922e-07], 1.5569552934973922e-07, 2.4390164771366508e-06,[1.645181111259968e-07], 1.645181111259968e-07, 2.568251206960806e-06
False, [3.7322190670490996e-07], 3.7322190670490996e-07, 5.522611918368086e-06,None, None, None
False, [1.1938429444196812e-07], 1.1938429444196812e-07, 1.9015011780942258e-06,[9.527388832591679e-08], 9.527388832591679e-08, 1.5386296229095072e-06
False, [1.7340252433112035e-07], 1.7340252433112035e-07, 2.6979130801385115e-06,[4.496239238622159e-07], 4.496239238622159e-07, 6.569726664352471e-06
False, [4.5968634586895674e-07], 4.5968634586895674e-07, 6.706615521440866e-06,None, None, None
False, [1.8644197829214822e-07], 1.8644197829214822e-07, 2.8873961138410506e-06,[4.0025891045186447e-07], 4.0025891045186447e-07, 5.89480262361472e-06
False, [3.5018056897822805e-07], 3.5018056897822805e-07, 5.203883559556101e-06,None, None, None
False, [3.7565099652308866e-07], 3.7565099652308866e-07, 5.5561287730964924e-06,None, None, None
False, [3.966423331919739e-07], 3.966423331919739e-07, 5.845125547435771e-06,None, None, None
False, [4.85806721065071e-07], 4.85806721065071e-07, 7.060939593603602e-06,None, None, None
False, [1.7638950388370874e-07], 1.7638950388370874e-07, 2.7414024814163236e-06,[2.7235854637436e-07], 2.7235854637436e-07, 4.115500060210192e-06
False, [1.5777332683935807e-07], 1.5777332683935807e-07, 2.4694964331085603e-06,[1.4607694094254623e-06], 1.4607694094254623e-06, 1.9626353563103302e-05
False, [2.6314411449018496e-07], 2.6314411449018496e-07, 3.985266689040797e-06,None, None, None
False, [1.6549337366339175e-07], 1.6549337366339175e-07, 2.582507490436029e-06,[1.986188191611086e-07], 1.986188191611086e-07, 3.0635182636495216e-06
False, [2.6858707079807377e-07], 2.6858707079807377e-07, 4.062233730143932e-06,None, None, None
False, [3.6677773883891647e-07], 3.6677773883891647e-07, 5.433617662244058e-06,None, None, None
False, [2.5178364459204906e-07], 2.5178364459204906e-07, 3.824256385047256e-06,None, None, None
False, [2.502246854080819e-07], 2.502246854080819e-07, 3.8021219765098457e-06,None, None, None
False, [4.316885462347071e-07], 4.316885462347071e-07, 6.325172467583309e-06,None, None, None
False, [2.6318620704185155e-07], 2.6318620704185155e-07, 3.9858623350150404e-06,None, None, None
True, [1.3997639483673185e-08], 1.3997639483673185e-08, 2.5133015363752553e-07,[4.819493684746118e-09], 4.819493684746118e-09, 9.038112140740159e-08
False, [4.2500523810556614e-07], 4.2500523810556614e-07, 6.2338545785093556e-06,None, None, None
False, [1.8446210780237178e-07], 1.8446210780237178e-07, 2.8586859851534944e-06,[2.6309107958038825e-07], 2.6309107958038825e-07, 3.98451618965483e-06
False, [3.9664975125813514e-07], 3.9664975125813514e-07, 5.8452274751783896e-06,None, None, None
False, [1.5404398644730256e-07], 1.5404398644730256e-07, 2.414769627815058e-06,[1.7902728010338044e-07], 1.7902728010338044e-07, 2.779765491035218e-06
False, [3.834477535408746e-07], 3.834477535408746e-07, 5.663603655211086e-06,None, None, None
False, [1.725035224947314e-08], 1.725035224947314e-08, 3.065699772510753e-07,[2.807960139878357e-07], 2.807960139878357e-07, 4.234478275444789e-06
False, [2.2568909051895185e-07], 2.2568909051895185e-07, 3.4524396899848834e-06,None, None, None
False, [3.3398329256922616e-07], 3.3398329256922616e-07, 4.978926044118507e-06,None, None, None
False, [5.664806064148955e-07], 5.664806064148955e-07, 8.146718388267645e-06,None, None, None
False, [2.0089990292742886e-07], 2.0089990292742886e-07, 3.0964266799978713e-06,None, None, None
False, [2.619315022573372e-07], 2.619315022573372e-07, 3.9681042818998776e-06,None, None, None
False, [3.609777490171633e-07], 3.609777490171633e-07, 5.353422749814726e-06,None, None, None
False, [2.3627626254690558e-07], 2.3627626254690558e-07, 3.6036397910511796e-06,None, None, None
False, [2.948192569990878e-07], 2.948192569990878e-07, 4.43166498479929e-06,None, None, None
False, [4.5650339862984564e-07], 4.5650339862984564e-07, 6.663338866286807e-06,None, None, None
False, [2.0946846567565216e-07], 2.0946846567565216e-07, 3.219813280197245e-06,None, None, None
False, [1.3714473992618045e-08], 1.3714473992618045e-08, 2.4648752024273887e-07,[6.061008672648111e-07], 6.061008672648111e-07, 8.675641382713663e-06
False, [5.45979402125138e-07], 5.45979402125138e-07, 7.871954680564177e-06,None, None, None
False, [3.093153235684235e-07], 3.093153235684235e-07, 4.634798990694141e-06,None, None, None
False, [3.9123572825044685e-07], 3.9123572825044685e-07, 5.770799157648456e-06,None, None, None
False, [2.768785645119148e-07], 2.768785645119148e-07, 4.179269643213105e-06,None, None, None
False, [2.4571620648455563e-07], 2.4571620648455563e-07, 3.7380548078722516e-06,None, None, None
False, [2.0092028129309036e-07], 2.0092028129309036e-07, 3.0967205544948842e-06,None, None, None
True, [1.9083623562007776e-08], 1.9083623562007776e-08, 3.3742318828419563e-07,[3.0558733320756583e-07], 3.0558733320756583e-07, 4.5826247201580714e-06
False, [3.6950124914508494e-07], 3.6950124914508494e-07, 5.4712431690910734e-06,None, None, None
False, [7.654636657778413e-07], 7.654636657778413e-07, 1.0778451253695212e-05,None, None, None
False, [4.0215088680522776e-07], 4.0215088680522776e-07, 5.920777649738796e-06,None, None, None
False, [3.385803903827561e-07], 3.385803903827561e-07, 5.042851545740295e-06,None, None, None
False, [4.994278253095926e-07], 4.994278253095926e-07, 7.2451482494196e-06,None, None, None
False, [5.375217835196755e-07], 5.375217835196755e-07, 7.75838023947437e-06,None, None, None
False, [3.0217894496925287e-07], 3.0217894496925287e-07, 4.534883572871183e-06,None, None, None
False, [3.3856450264718427e-07], 3.3856450264718427e-07, 5.042630724914076e-06,None, None, None
False, [5.947548071733556e-07], 5.947548071733556e-07, 8.524446000623408e-06,None, None, None
False, [3.380165889327851e-07], 3.380165889327851e-07, 5.035014912535552e-06,None, None, None
False, [1.1381112044514409e-08], 1.1381112044514409e-08, 2.0634632537801762e-07,[3.7804185914208335e-07], 3.7804185914208335e-07, 5.589102821420653e-06
False, [2.562450855864678e-07], 2.562450855864678e-07, 3.887547643150855e-06,None, None, None
False, [1.8369641799406634e-08], 1.8369641799406634e-08, 3.254292083344104e-07,[7.902194294390739e-07], 7.902194294390739e-07, 1.1101932682997484e-05
True, [1.3471958651475775e-08], 1.3471958651475775e-08, 2.423353993145653e-07,[0.003138695710687136], 0.003138695710687136, 0.018091278112431334
