False, 9.15648139018699e-16, 0.06266875565052032
False, 9.026015196534248e-16, 0.009166140109300613
False, 8.786395635409631e-16, 0.05554521083831787
False, 8.797750861997495e-16, 0.02573670633137226
False, 9.427982971187985e-16, 0.03899600729346275
False, 9.698299105931223e-16, 0.0
False, 9.065257215480184e-16, 0.10713592916727066
False, 9.028029433966996e-16, 0.21362631022930145
False, 8.494854332960363e-16, 0.1052454262971878
False, 8.281990300672865e-16, 0.08093713223934174
False, 8.289989591990861e-16, 0.10252074897289276
False, 9.087834657551828e-16, 0.12000352144241333
False, 9.015578269488195e-16, 0.055320799350738525
True, 5.564941319190212e-16, 0.0
False, 9.198494331075782e-16, 0.031050510704517365
False, 9.181784776926135e-16, 0.03569992631673813
False, 9.247574362378957e-16, 0.011300696060061455
False, 9.29170233245789e-16, 0.0554170198738575
False, 9.206512447023202e-16, 0.021239615976810455
False, 9.198494331075782e-16, 0.1514100581407547
False, 9.181784776926135e-16, 0.13353590667247772
False, 9.247574362378957e-16, 0.17999503016471863
False, 9.29170233245789e-16, 0.19525068998336792
False, 9.206512447023202e-16, 0.2263849973678589
False, 9.084167327893229e-16, 0.09453227370977402
True, 6.002948343352651e-16, 0.0
False, 9.255252161836976e-16, 0.01369761023670435
False, 9.114088899709549e-16, 0.014514275826513767
False, 9.390384216843993e-16, 0.05307251214981079
False, 9.833575070492361e-16, 0.7927160263061523
False, 9.300000684931736e-16, 0.638232409954071
False, 9.104941881367572e-16, 0.21497836709022522
True, 5.84831072955781e-16, 0.11756524443626404
False, 9.290972832232876e-16, 0.16653966903686523
False, 9.910388850125084e-16, 0.5389809608459473
False, 9.667977698736096e-16, 0.21816706657409668
True, 6.625838317811151e-16, 0.038385868072509766
False, 9.147620627348424e-16, 0.6722605228424072
False, 9.27051839659728e-16, 0.07551261782646179
False, 8.801347916913831e-16, 0.4195202887058258
False, 9.093395278208049e-16, 0.09436427056789398
False, 9.216524098316232e-16, 0.625718355178833
False, 9.340989903332248e-16, 0.08958999812602997
False, 8.835153464488547e-16, 0.6839377880096436
False, 8.990228519854647e-16, 0.27854907512664795
True, 5.476524084674159e-16, 0.11212944239377975
False, 8.344053609585014e-16, 0.22577539086341858
False, 8.415328700832613e-16, 0.004676317796111107
False, 9.193460358831702e-16, 0.627582311630249
False, 9.263304166999133e-16, 0.06982231885194778
False, 9.357106857114816e-16, 0.1203879714012146
False, 9.193949900305769e-16, 0.017321903258562088
False, 8.340893560419161e-16, 0.24848836660385132
